date,Up/Down,원/달러(저가),원/달러(종가), open _x, high _x, low _x, close _x,전일대비,증감률, volume _x, value ,MA(5),WMA(5),중심선, 상한선 ,하한선,%B,band width,전일대비.1,상승분,하락분,AU,AD,RS,RSI, 12EMA ,26EMA,MACD, MACD 시그널 ,%K,%D, open _y, high _y, low _y, close _y, volume _y, 환률 ,  원화환산  ,open,high,low,close,volume,소비자물가지수,등락,등락률,market_premium,price_usd_open,price_usd_high,price_usd_low,price_usd_close,price_usd_adj_close,nvt_golden_cross,stock_to_flow,stock_to_flow_reversion,puell_multiple,stablecoin_supply_ratio,mpi,outflow_total,outflow_top10,outflow_mean,outflow_mean_ma7,reserve_x,reserve_usd_x,reserve_y,reserve_usd_y,reserve_bi,reserve_usd_bi,FGI,reserve_co,reserve_usd_co,reserve_der,reserve_usd_der,reserve_spot,reserve_usd_spot,reserve_all,reserve_usd_all,reserve,reserve_usd
2018-07-13,Down,1122.0,1123.5,7094000,7165000,6973000,7054000,-36000,-0.0051,3730,26379295131.0,7196800,7137467,7323600,7675011,6972188.902000001,0.12,0.1,-36000,0,36000,76750.0,116400.0,0.659364261,39.73595651,7239002,7335717,-96715,-115037,16.56891496,20.12870642,6251.4,6350.0,6110.0,6214.57,26375,1124,6985177,6246.68,6335.09,6121.53,6216.29,5975.710385,251.99,1,0.4,56.44826763,9.41,9.55,9.2,9.24,9.24,0.86233139,9593.074711,0.64705115,0.653249221,36.47197932,-0.890385625,183.3834387,179.0594362,1.89055091,3.542959117,856179.5045,5314485982,856179.5045,5314485982,187029.2707,1160929959.0,29,692775.4197,4300202513,856179.5045,5314485982,1388373.51,8617925932,2244553.014,13932411915.0,856179.5045497292,5314485982.436125
2018-07-14,Up,1122.0,1123.5,7054000,7160000,7036000,7109000,55000,0.0078,1979,14008581892.0,7123800,7108200,7301600,7675717,6927483.227000001,0.24,0.1,55000,55000,0,78500.0,116400.0,0.674398625,40.27706516,7219002,7318923,-99921,-112014,29.11611785,22.51084671,6214.57,6335.0,6178.0,6251.99,17783,1124,7027237,6216.29,6323.68,6187.0,6248.65,3044.8181059999997,251.99,1,0.4,58.033430743333334,9.565,9.81,9.406666666666666,9.593333333333334,9.593333333333334,0.807428611,10315.35852,0.60585647,0.605600157,36.66847996,-0.9105064820000001,154.96855680000002,154.7930524,2.4213837000000002,3.062175653,853724.5836,5335459924,853724.5836,5335459924,186010.8271,1162498225.0,29,692895.2189,4330336437,853724.5836,5335459924,1388678.899,8678724677,2242403.482,14014184601.0,853724.5836307892,5335459923.850723
2018-07-15,Up,1122.0,1123.5,7109000,7226000,7088000,7178000,69000,0.0097,2386,17095281209.0,7131400,7126267,7281700,7658815,6904584.58,0.36,0.1,69000,69000,0,70000.0,116400.0,0.60137457,37.55364807,7212694,7308484,-95790,-108769,72.25609756,39.31371012,6250.9,6395.0,6225.4,6353.01,22979,1124,7140783,6248.65,6385.35,6233.26,6348.73,3882.969453,251.99,1,0.4,59.618593856666664,9.72,10.07,9.613333333333333,9.946666666666667,9.946666666666667,0.8622164040000001,10316.35852,0.61491514,0.613551111,37.25438674,-0.81592977,498.37710930000003,497.1345404,2.98429407,3.0243872210000005,851848.8178,5403860568,851848.8178,5403860568,185649.7144,1177703309.0,32,693031.637,4396374400,851848.8178,5403860568,1388187.24,8806222573,2240036.058,14210083141.0,851848.8178325992,5403860567.952393
2018-07-16,Up,1127.3,1129.2,7179000,7468000,7140000,7454000,276000,0.0385,6216,45460277465.0,7177000,7233800,7279100,7651034,6907166.188999999,0.74,0.1,276000,276000,0,121500.0,116400.0,1.0438144329999999,51.07187894,7249818,7319263,-69445,-100904,97.34345351,66.23855631,6354.15,6747.3,6330.4,6723.35,36205,1129,7590662,6348.73,6750.0,6330.3,6728.81,9147.406015999999,251.99,1,0.4,61.20375697,9.875,10.33,9.82,10.3,10.3,0.814197501,11434.96403,0.5875928,0.573450334,39.46565808,-0.859722178,225.22043100000002,222.9054159,3.21743473,3.0038930739999996,856569.0,5755374909,856569.0,5755374909,187538.4018,1260089744.0,36,692889.354,4655594591,856569.0,5755374909,1389943.55,9339173183,2246512.55,15094548092.0,856568.9999567291,5755374909.031758
2018-07-17,Up,1122.9,1124.1,7454000,8140000,7419000,8080000,626000,0.084,8867,68446683084.0,7375000,7534800,7332100,7927348,6736851.85,1.13,0.16,626000,626000,0,222400.0,137000.0,1.623357664,61.88091263,7377538,7375614,1924,-80339,94.85861183,88.15272097,6723.33,7468.99,6652.04,7317.44,52105,1124,8224803,6728.8,7472.5,6663.51,7315.01,15644.40972,251.99,1,0.4,65.2893305,10.45,11.6,10.32,11.49,11.49,0.5013039020000001,8631.161532,0.84848951,0.798044442,42.91342031,-0.90943656,472.2610415,466.897058,2.01820958,2.584276296,862549.9820000001,6316841666,862549.9820000001,6316841666,186999.5388,1369481773.0,39,692782.786,5073560094,862549.9820000001,6316841666,1393065.648,10202046622,2255615.63,16518888288.0,862549.9819915491,6316841665.616011
2018-07-18,Up,1126.7,1132.3,8080000,8450000,8071000,8302000,222000,0.0275,9226,76253964448.0,7624600,7843800,7410700,8242784,6578616.326,1.04,0.22,222000,222000,0,222333.3333,168666.6667,1.318181818,56.8627451,7519763,7444235,75528,-49165,89.53323904,93.91176812,7317.44,7588.08,7225.38,7381.9,59488,1132,8356311,7315.0,7584.85,7229.89,7378.99,15774.39906,251.99,1,0.4,54.47578338,11.78,12.16,10.75,10.83,10.83,0.262137542,7888.095888,0.93152677,0.942041936,43.30954376,-0.52953479,191.2799099,187.7472654,2.73257014,2.56767506,863496.4459,6344948139,863496.4459,6344948139,186830.4191,1372824781.0,42,693078.0946,5092718780,863496.4459,6344948139,1396503.832,10261471753,2260000.278,16606419891.0,863496.4459373392,6344948138.595305
2018-07-19,Up,1128.9,1133.2,8292000,8512000,8157000,8443000,141000,0.017,6092,50624771672.0,7891400,8116600,7507600,8546570,6468629.664,0.95,0.28,141000,141000,0,210714.2857,86000.0,2.4501661130000003,71.01588829999999,7661800,7518218,143582,-10616,95.15449438,93.18211508,7381.88,7576.28,7270.0,7466.21,41218,1133,8459216,7378.99,7581.0,7281.42,7470.01,9985.497944,251.99,1,0.4,54.30334412,10.945,11.35,10.56,10.95,10.95,0.294284852,8027.483533,0.93065612,0.920599382,43.85381504,-0.330856306,611.2893993,605.7938349,7.36493252,3.23276795,867530.3516,6481168885,867530.3516,6481168885,187882.1389,1403634893.0,44,692901.9905,5176550668,867530.3516,6481168885,1393186.948,10408258202,2260717.299,16889427087.0,867530.3516120992,6481168884.969273
2018-07-20,Down,1130.9,1133.7,8443000,8671000,8300000,8351000,-92000,-0.0109,7481,63135854964.0,8126000,8269800,7628700,8747305,6510095.494,0.82,0.29,-92000,0,92000,231500.0,88000.0,2.6306818180000002,72.45696401,7767830,7579905,187925,29092,79.09862835,87.92878726,7468.86,7700.0,7273.0,7337.53,46140,1134,8320759,7470.01,7687.0,7259.76,7334.46,10406.319,251.99,1,0.4,57.85821419,11.2,11.59,10.865,11.0,11.0,0.47924852700000004,8914.634309000001,0.82264358,0.830760979,43.83063825,-0.70859266,191.9870425,190.5230076,1.82844802,3.2238961089999996,873295.34,6404369595,873295.34,6404369595,190945.4837,1400311435.0,47,693014.4108,5082267383,873295.34,6404369595,1396893.0080000001,10244208003,2270188.348,16648577598.0,873295.3399615291,6404369595.300116
2018-07-21,Up,1130.9,1133.7,8351000,8387000,8185000,8367000,16000,0.0019,3409,28298722220.0,8308600,8350133,7742800,8905714,6579886.142000001,0.77,0.3,16000,16000,0,200714.2857,64000.0,3.136160714,75.82298975,7860010,7638209,221802,67634,75.71884984,83.32399086,7337.47,7458.47,7211.0,7398.78,28886,1134,8390217,7334.46,7444.77,7204.32,7408.0,5079.339249000001,251.99,1,0.4,57.8688545,11.36,11.683333333333334,11.043333333333333,11.193333333333333,11.193333333333333,0.7243986579999999,10021.82981,0.73924749,0.7279226440000001,44.2418886,-0.9526550109999999,240.21086630000002,239.44849449999998,2.89410682,3.291427983,875587.1336,6486885783,875587.1336,6486885783,190452.8023,1410991011.0,43,692791.5901,5132624434,875587.1336,6486885783,1396197.5869999998,10343886898,2271784.721,16830772681.0,875587.1336161491,6486885782.947772
2018-07-22,Down,1130.9,1133.7,8367000,8530000,8270000,8349000,-18000,-0.0022,3853,32451010552.0,8362400,8363600,7868700,8993643,6743756.606000001,0.71,0.29,-18000,0,18000,200714.2857,55000.0,3.6493506489999996,78.49162011,7935239,7690860,244380,102983,46.33333333,67.05027051,7399.25,7582.4,7335.5,7394.79,30270,1134,8385692,7408.0,7569.69,7327.75,7397.8,5599.219125,251.99,1,0.4,57.87949481,11.52,11.776666666666666,11.221666666666668,11.386666666666667,11.386666666666667,0.910300983,7544.904855,0.98178939,0.976425326,44.20687421,-0.929073285,332.89343360000004,331.91060519999996,3.91639334,3.4245850210000004,876425.4376,6492128002,876425.4376,6492128002,191046.0111,1415174760.0,46,692858.3595,5132353494,876425.4376,6492128002,1395554.197,10337578184,2271979.635,16829706186.0,876425.4375538292,6492128001.870771
2018-07-23,Up,1126.6,1131.4,8347000,8844000,8275000,8752000,403000,0.0483,9852,85355562871.0,8452400,8493467,8038500,9132466,6944533.547,0.83,0.27,403000,403000,0,250428.5714,55000.0,4.553246753,81.99251637,8060895,7769463,291432,140673,86.60844250000001,69.55354189,7394.78,7833.0,7375.0,7721.01,41646,1131,8732462,7400.0,7809.0,7378.26,7720.09,12449.92346,251.99,1,0.4,57.89013512,11.68,11.87,11.4,11.58,11.58,0.88284549,8273.1246,0.93206824,0.9232027279999999,47.03847213,-0.45456207,273.71670889999996,267.6874772,2.71006643,3.3521038360000004,881991.6507,6801140517,881991.6507,6801140517,192621.3785,1485325922.0,44,692827.3986,5342472900,881991.6507,6801140517,1397517.727,10776422236,2279509.378,17577562753.0,881991.6506642591,6801140517.300953
2018-07-24,Up,1132.5,1135.2,8752000,9525000,8701000,9452000,700000,0.08,16484,150000000000.0,8654200,8826667,8272800,9468953,7076647.234,0.99,0.29,700000,700000,0,340571.4286,55000.0,6.1922077920000005,86.09606356,8274911,7894095,380816,188702,94.55223881,75.83133821,7721.65,8486.0,7696.0,8397.24,60121,1135,9530867,7720.08,8488.0,7695.99,8385.5,19636.00923,251.99,1,0.4,53.76295321,12.2,12.36,12.14,12.26,12.26,0.744200095,8638.350215,0.97414232,0.927976134,53.04673426,-0.594470399,233.6388409,231.0731293,1.91507247,3.337369963,886706.6033,7461620549,886706.6033,7461620549,197372.3214,1660884631.0,49,693107.3821,5832486491,886706.6033,7461620549,1400440.6369999999,11784683451,2287147.24,19246304001.0,886706.6033019491,7461620549.420344
2018-07-25,Down,1124.8,1126.3,9458000,9578000,9054000,9158000,-294000,-0.0311,11238,105000000000.0,8815600,8994600,8470800,9523398,7418202.147000001,0.83,0.25,-294000,0,294000,351333.3333,134666.6667,2.608910891,72.29080933,8410771,7987718,423053,235572,69.84924623,83.66997585,8397.24,8491.77,8050.0,8175.64,48258,1126,9205771,8390.04,8482.84,8042.0,8157.15,14713.910780000002,251.99,1,0.4,53.07635887,12.335,12.34,11.57,11.88,11.88,0.60824851,7760.873920999999,1.05591545,1.053048466,51.65735659,-0.716819538,392.5536106,375.738527,3.63475565,3.466253607,884053.4396,7244664702,884053.4396,7244664702,197735.0871,1620404765.0,54,692783.6426,5677241869,884053.4396,7244664702,1403055.8069999998,11497799141,2287109.246,18742463843.0,884053.4396104991,7244664701.681455
2018-07-26,Down,1117.0,1119.3,9158000,9299000,8815000,8950000,-208000,-0.0227,7716,70520276839.0,8932200,9039400,8620400,9455111,7785689.415,0.7,0.19,-208000,0,208000,296400.0,153000.0,1.9372549019999998,65.95460614,8493729,8058998,434731,275404,51.98776758,72.12975087,8175.63,8315.69,7850.06,7920.0,43223,1119,8862480,8157.15,8290.0,7840.0,7931.99,11869.52085,251.99,1,0.4,60.63622299,11.91,12.12,11.65,12.1,12.1,0.8732126179999999,8326.301113,0.9522833,0.9712298509999999,50.18279614,-0.714758895,262.4353972,255.25111260000003,2.22402879,2.7318387889999998,882972.7173,7001088468,882972.7173,7001088468,195629.4042,1551145056.0,53,692766.1031,5492940699,882972.7173,7001088468,1403146.855,11125547902,2286119.5719999997,18126636370.0,882972.7172940891,7001088467.99304
2018-07-27,Up,1115.4,1118.1,8950000,9259000,8780000,9122000,172000,0.0192,10051,90182962072.0,9086800,9102667,8724600,9522810,7926389.902000001,0.75,0.18,172000,172000,0,286400.0,153000.0,1.871895425,65.17979062,8590386,8137739,452647,310853,65.0038373,62.280283700000005,7920.0,8285.0,7805.0,8188.57,43671,1118,9154821,7932.0,8276.55,7787.29,8184.21,11991.35206,251.99,1,0.4,53.63421577,11.575,12.11,11.15,11.95,11.95,0.945974581,8227.584938,0.99301041,0.962828507,51.91971032,-0.7621821990000001,241.78370269999996,238.0825999,2.94858174,2.8918578910000003,883412.2890000001,7217546866,883412.2890000001,7217546866,194644.6446,1590261831.0,47,692809.7151,5660309065,883412.2890000001,7217546866,1401049.189,11446680456,2284461.478,18664227322.0,883412.2890086292,7217546865.652899
2018-07-28,Up,1115.4,1118.1,9138000,9229000,9064000,9225000,103000,0.0113,3917,35925663625.0,9181400,9148733,8816900,9611750,8022050.353999999,0.76,0.18,103000,103000,0,278800.0,153000.0,1.822222222,64.56692913,8688019,8218277,469742,342631,59.74914481,58.91358323,8188.57,8246.54,8067.0,8225.04,26215,1118,9195595,8182.64,8230.0,8065.0,8228.9,4141.050365,251.99,1,0.4,50.111666013333334,11.666666666666666,12.026666666666666,11.036666666666667,11.67,11.67,1.324393707,9476.908167,0.86460934,0.847806555,52.79562988,-0.9678155690000001,194.6441056,193.42318649999999,2.52784553,2.83953485,885531.6459,7255889862,885531.6459,7255889862,197374.8901,1617254980.0,54,692761.6871,5676366876,885531.6459,7255889862,1401783.8069999998,11485968865,2287315.453,18741858727.0,885531.6458634991,7255889862.278458
2018-07-29,Up,1115.4,1118.1,9229000,9310000,9153000,9238000,13000,0.0014,4120,38024462761.0,9138600,9167600,8896400,9684762,8108038.052999999,0.72,0.18,13000,13000,0,234500.0,173333.3333,1.352884615,57.49897834,8772632,8293812,478820,369868,57.39348371,60.71548861,8225.04,8294.51,8115.0,8211.0,25531,1118,9179898,8227.38,8289.96,8127.87,8216.34,4239.760304,251.99,1,0.4,46.589116256666664,11.758333333333333,11.943333333333333,10.923333333333334,11.389999999999999,11.389999999999999,1.555518103,8084.245611,1.01711438,0.993913485,52.68941249,-0.931325663,339.3556442,337.6816361,4.18957585,2.878560923,886010.9761,7285316068,886010.9761,7285316068,198079.4992,1628728985.0,54,692761.7790000001,5696304736,886010.9761,7285316068,1401844.951,11526813801,2287855.9269999997,18812129868.0,886010.9761493292,7285316067.512916
2018-07-30,Up,1113.4,1120.2,9238000,9280000,8955000,9270000,32000,0.0035,5499,50449604576.0,9161000,9211400,8988300,9712578,8264022.125,0.69,0.16,32000,32000,0,237166.6667,173333.3333,1.368269231,57.77507105,8849150,8366122,483028,392500,92.45283019,69.86515290000001,8210.99,8273.0,7866.0,8173.92,39692,1120,9154790,8216.33,8274.92,7850.0,8170.01,10568.96492,251.99,1,0.4,43.0665665,11.85,11.86,10.81,11.11,11.11,1.6532181369999999,10257.13197,0.79688943,0.7813316840000001,52.73658794,-0.658223471,192.0646941,188.5449728,2.0006739,2.777219133,894045.469,7307748855,894045.469,7307748855,198981.6399,1626436128.0,53,692974.1817,5664232367,894045.469,7307748855,1398554.0,11431500682,2292599.469,18739249536.0,894045.4690050092,7307748854.553144
